Word,Count
n.NozzleId,20
'r',20
f_2245b[n.Dispenser.PumpSerialNumber],20
Πετρέλαιο,20
entry,20
'n',20
requested</param>,20
);,20
',20
EscapeSequence,20
AtgChannel,20
\name="\nozzleId"\/>\,20
fuelPoint.ActiveNozzleIndex;,20
packet,20
per,20
Invoice,20
qFill.Sum(tf,20
fp.VolumeDecimalPlaces);,20
\exemplar,\,20
extended,20
EventHandler<Common.FuelPointValuesArgs>,20
fp.Status);,20
companyNameDataTextBox,20
\0x05,\,20
qInvFillings.Sum(il,20
companyOccupationDataTextBox,20
radLabel5,20
booleanAndExpression,20
όγκος,20
nSale.SaleTankStartValues[nf.TankId].CurrentTemperatur;,20
\ASFuelControl.WorkFlow.WorkFlowProcess.ValidationkDelegate(this.StatusCheck),\,20
'9',20
Common.Enumerators.FuelPointStatusEnum.Work),20
\decimal.Round(nz.CurrentSale.TotalPrice,\,20
0);,20
την,20
[System.Xml.Serialization.XmlAttribute],19
s.Volume);//,19
65,19
nozzle.TotalVolume,19
0F,19
1));,19
E5,19
subReport3,19
\0x44,\,19
CREATE,19
2));,19
upBuffer,19
nextCommand,19
LiterCheckReport,19
Common.Enumerators.FuelPointStatusEnum.TransactionCompleted;,19
64,19
foo,19
todo,19
\DateTime.Now.ToString("\dd/MM/yyyy\,19
BitConverter.ToString(response));,19
\values,\,19
newStatus,19
currentSale.TotalizerEnd,19
1D,19
fp.QueryAuthorize,19
DATA,18
AlarmRaisedEventArgs(alarm));,18
this.serialPort.Handshake,18
this.database.CreateEntity<Data.ApplicationUserLoggon>();,18
invoice.Printer);,18
priceString.Length;,18
\fp.Channel,\,18
(this.currentCommand.CurrentNozzle,18
Data.FuelType,18
e.CurrentFuelPoint;,18
\Invoice"\,\,18
currentNozzle.TotalVolumeCounter;,18
alarm.AlarmTime,18
\this.transactionCompletedState,\,18
fp.CommonFP.ActiveNozzle.CurrentSale.TotalVolume,18
\database.GetAvgTemperature(qsdiff),\,18
num,18
companyTaxOfficeDataTextBox,18
\this.Process.AddProcessTransition(this.workState,\,18
totalsUpdated,18
Data,18
\:"\+\,18
πωλήσεων,18
\this.DataChanged(this,\,18
0));,18
\database.GetAvgDensity(qsdiff,\,18
fp.CommonFP.ActiveNozzle.CurrentSale.TotalPrice,18
database.Tanks.Select(t,18
\{1},\,18
\values.CurrentSalePrice,\,18
this.database.Nozzles.Where(n,18
toRemove),18
System.IO.Ports.Handshake.RequestToSend;,18
#endregion,18
database.Add(bal);,18
(this.currentCommand.Fpoint.Status,18
this.Tank.TankId;,18
this.serialPort.BytesToRead.ToString(),18
opened,18
invoice.InvoiceLines[0].SalesTransaction.Nozzle.Dispenser.InvoicePrints,18
settings,18
alarm.AlarmType,18
radLabel6,18
//period.PeriodEnd,18
database.RefreshData();,18
\System.Diagnostics.Trace.WriteLine("\NO\,18
this.fuelPoints.Where(f,18
fp.CommonFP.ActiveNozzle.CurrentSale.TotalizerEnd,18
radButton6,18
Error,18
επιτρεπόμενο,18
;//,18
database.Tanks.Where(t,18
dt2),18
\0x07,\,18
\"\"\).Replace("\.out"\,\,18
unitprice,18
controllers,18
this.currentCommand.Fpoint.ActiveNozzle,18
#region,18
isListen,18
this.radDateTimePicker2.Value;,18
drop,18
dispVolume,18
System.Threading.Thread.Sleep(200);,18
digit;,18
\System.Diagnostics.Trace.WriteLine("\COMMAND\,18
Byte[],18
\DirectPrinter.SendToPrinter("\ASFuelControl\,18
deqComd,18
\printText,\,18
invoiceTypeRadGridView,18
ύψος,18
\failed"\);\,18
protected,18
στάθμη,18
(int)responseLength.status,18
(response.Length,18
this.commands.Remove(deqComd);,18
repeat,18
(MyCom.Channel[i].ActionPoint.APointStatus.IsMaster),18
radTextBox1,18
\Data.Implementation.OptionHandler.Instance.GetGuidOption("\DeliveryCheckInvoiceType"\,\,18
f.AddressId,18
this.EvaluateStatus(response);,18
CreateBalance(Data.DatabaseModel,18
this.radDateTimePicker1.Value;,18
this.commands),18
cmd.ResponseLength.ToString());,18
VirtualDevices.VirtualTankAlarm();,18
if(fp,17
priceBuffer.Reverse().ToArray();,17
called,17
FROM,17
datetime,17
(Exception,17
nSale.TotalVolume;,17
textBox32,17
cache,17
nSale.TotalVolumeEnd;,17
volumeBuffer.Reverse().ToArray();,17
//int,17
application,17
(SELECT,17
List<byte[]>,17
//Get,17
100),17
\response,\,17
Sale,17
/AS,17
\"\\\"\\,17
temp,17
\this.DispenserStatusChanged(this,\,17
this.GetStatus(fp);,17
Αναμονή,17
this.fuelPoints.ToArray();,17
Common.Enumerators.FuelPointStatusEnum.Nozzle),17
είναι,17
handles,17
MidpointRounding.AwayFromZero);,17
nSale.SaleTankEndValues[nf.TankId].FuelHeight;,17
between,17
fp.QuerySetPrice,17
lastSaleValues.TotalVolumes[lastNozzle.OrderId];//,17
Πώληση,17
nSale.TotalVolumeStart;,17
textBox33,17
BitConverter.ToString(response),17
rx,17
string[],17
\"\Δεξαμενή\,17
\"\SignA"\)\,17
nz.CurrentSale.TotalizerStart,16
\Totals."\);\,16
Common.Enumerators.FuelPointStatusEnum.Offline,16
if(fuelPoint.Status,16
physical,16
calculation,16
Checks,16
(Data.Tank,16
probe,16
Given,16
//nz.ParentFuelPoint.QueryTotals,16
compensated,16
pageHeaderSection1,16
\CreateCmd(fp.Address,\,16
4;,16
\name="\parameterAddress"\>Address\,16
(existingEvent,16
\name="\nozzleId"\>ID\,16
amount).</param>,16
initialization,16
this.thTotals,16
work,16
(this.AlarmRaised,16
Before,16
FuelPointStatus.NOZZLE,16
A1,16
51,16
alarm.MessageText,16
(this.Process.CurrentState,16
SentDateTime,16
currently,16
if(nz,16
(e.TotalVolume,16
points,16
liters),16
ZeroPadding,16
descriptionDataTextBox,16
Communication,16
flowLayoutPanel1,16
nz.ParentFuelPoint.DispensedVolume;,16
values.CurrentPriceTotal;,16
054,16
[02],16
VirtualDevices.VirtualTankAlarm,16
\Console.WriteLine("\Query\,16
display,16
its,16
\NULL"\);\,16
nozzleId),16
invoiceLines,16
companyCityDataTextBox,16
invoiceLineRadGridView,16
range,16
[ComVisible(true)],16
DatabaseModel,16
label4,16
required,16
System.Threading.Thread,16
_case,16
[DatabaseName],16
Απώλεια,16
FuelPointStatusEnum.Idle,16
для,16
номер,16
fuelpoint,16
\name="\autorizeType"\>Type\,16
e.NozzleId).First().TotalVolume,16
Common.Enumerators.FuelPointStatusEnum.TransactionCompleted),16
(newStatus,16
multi,16
\this.executeCommand(this.cmd,\,16
New,16
upBuffer.Length);,16
\name="\parameterNumber"\>Number\,16
με,16
mass,16
8;,16
System.Threading.ThreadStart(this.TotalsThread));,16
Response,16
ResponseCode,16
duration,16
this.thTotals.Start();,16
existingEvent,16
ullage,16
Unlock,16
applies,16
VIEW,15
evaluation,15
functionality,15
System.Threading.Thread.Sleep(10);,15
COUNT,15
nozzle.ParentFuelPoint.UnitPriceDecimalPlaces);,15
(int)responseLength.display,15
C:\\Users\\s.ros\\Documents\\D�veloppement\\NCalc\\Grammar\\NCalc.g:262:36:,15
var.Response,15
/update,15
decimal.Parse(upString),15
EuromatVariables,15
C:\\Users\\s.ros\\Documents\\D�veloppement\\NCalc\\Grammar\\NCalc.g:253:4:,15
\"\"\\,15
'a',15
BalanceReport,15
external,15
\nz.TotalVolume,\,15
this.internalQueue[fuelPoint].Count);,15
expr=,15
\"\\n"\\,15
\"\TX"\);\,15
TankBalanceReport,15
this.currentCommand,15
nozzle.ParentFuelPoint.Address)[0];,15
C:\\Users\\s.ros\\Documents\\D�veloppement\\NCalc\\Grammar\\NCalc.g:249:4:,15
nozzle.UnitPrice,15
(this.currentCommand,15
0xDF),15
DivergenceBalanceReport,15
false),15
{0}.,15
implementation,15
commandBuffer.AddRange(price1);,15
C:\\Users\\s.ros\\Documents\\D�veloppement\\NCalc\\Grammar\\NCalc.g:,15
\Assembly.GetExecutingAssembly().GetName().Name,\,15
PumpBalanceReport,15
C:\\Users\\s.ros\\Documents\\D�veloppement\\NCalc\\Grammar\\NCalc.g:254:4:,15
EOF,15
finally,15
C:\\Users\\s.ros\\Documents\\D�veloppement\\NCalc\\Grammar\\NCalc.g:265:39:,15
f,15
Amount,15
\(byte)ith(p1),\,15
\Console.WriteLine("\QUEUE\,15
/SELECT,15
TankFillingBalanceReport,15
'A',15
001110,15
\unitPrice,\,15
\0xFF,\,15
textBox31,15
entries,15
Δεξαμενή,15
\Console.WriteLine("\**************************************************************"\);\,14
args.Changes),14
fuelPoint.Status,14
if(oldStatus,14
invoiceLine.Invoice,14
price1,14
companyNameCaptionTextBox,14
6),14
str);,14
this.ClearChanges();,14
E4,14
(inv.InvoiceTypeId,14
lastTotal,14
(lastTotal,14
InvoiceThermal,14
\Guid.Parse("\394612c6-073c-4820-aa60-828aaecefcb7"\);\,14
newPrice;,14
l1.Height.Value);,14
(inv,14
(invoice,14
index,14
65);,14
invalidTotals,14
\this.Process.AddProcessTransition(this.idleState,\,14
newDensity;,14
Sends,14
filling.VolumeNormalized);,14
/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,14
companyAddressCaptionTextBox,14
checking,14
flag),14
trash,14
(parms.Length,14
this.Controller.DataChanged,14
(l2.Height.Value,14
dtTo,14
typeof(ASFuelControl.Data.TankUsagePeriod)),14
\0xFB,\,14
dtFrom,14
typeof(ASFuelControl.Data.SalesTransaction)),14
(object,14
catch(Exception,14
ParentNozzle.TotalMisfunction,14
this.Controller.DispenserStatusChanged,14
Common.Enumerators.FuelPointStatusEnum.Ready;,14
resolved,14
EventHandler<FuelPointValuesArgs>(Controller_DataChanged);,14
typeof(Invoice)),14
filling.TransactionTime);,14
currentDensity,14
typeof(ASFuelControl.Data.NozzleUsagePeriod)),14
vatAmountDataTextBox,14
System.ComponentModel.PropertyChangedEventHandler(fp_PropertyChanged);,14
\.FromArgb(255,\,14
Data.Invoice,14
Invoice;,14
price2,14
errors,14
report,14
TotalizerStart,14
this.Controller.TotalsRecieved,14
Data.Nozzle,14
companyPostalCodeCaptionTextBox,14
invoice,14
companyCityCaptionTextBox,14
(inv.InvoiceType.TransactionType,14
typeof(ASFuelControl.Data.TankFilling)),14
3),14
F0,14
{2},14
EventHandler<TotalsEventArgs>(Controller_TotalsRecieved);,14
NONCLUSTERED,14
codes,14
EventHandler<FuelPointValuesArgs>(Controller_DispenserStatusChanged);,14
bufferList.Add(b);,14
TankPrice,14
invoiceRadGridView,14
\82,\,14
F_2244D,14
Analyze,14
(currentVolume,14
vatAmountCaptionTextBox,14
l),14
directoryName,14
(!ASFuelControl.Data.Implementation.OptionHandler.Instance.IsFinalized),14
newDensity1,14
Console.WriteLine(BitConverter.ToString(responses[0]));,14
\233,\,14
(filling.VolumeNormalized,14
Price,14
Αντλίας,14
currentPrice,14
BitConverter.ToString(command.ToArray()));,14
Η,14
if(length,14
/ON,14
DebugStatusDialog(Common.FuelPoint,14
other,14
FE,14
newValue,14
INDEX,14
value.ToString();,14
delivery.Document.InvoiceSeries,14
Common.Enumerators.FuelPointStatusEnum.Offline;,14
this.statisticalHeightError,14
have,14
EvalGetTotals(Common.Nozzle,14
Σε,13
radLabel7,13
decrypted,13
F8,13
this.serialPort.Open();,13
nozzle.ParentFuelPoint.Address);,13
encrypted</param>,13
System.Threading.Thread.Sleep(25);,13
\fp.SetExtendedProperty("\TotalsInitialized"\,\,13
\name="\PlainText"\>Text\,13
\RequestID,\,13
Assign,13
nz.CurrentSale;,13
decrypted</param>,13
EventArgs,13
\AcknowledgeDeactivatedNozzle,\,13
dbo.SalesTransaction,13
TimeSpan,13
Encrypts,13
label7,13
contains,13
lastSale,13
\fp.SetExtendedProperty("\iNeedDisplay"\,\,13
alla,13
nozzle;,13
ON,13
Decrypts,13
\name="\CipherText"\>Text\,13
label5,13
th.Start();,13
\RequestActiveNozzle,\,13
them,13
tx,13
encryption,13
<returns>An,13
itself,13
\fp.Nozzles[0].TotalVolume,\,13
radLabel8,13
right,13
this.serialPort.Close();,13
\this.serialPort.Read(trash,\,13
\"\$$"\\,13
encrypted,13
\"\\r\n"\\,13
sale.SaleCompleted),13
<returns>A,13
Πώλησης,13
FileInfo,13
Utility,13
\Halt,\,13
Pump,13
trash.Length);,13
Ογκομετρικού,13
nameLabel,13
\this.serialPort.Write(upBuffer,\,13
42,13
evaluate,13
\this.GetStartLevel(database,\,12
0xB0),12
ft));//F_2245C,12
fillingsRestVol,12
\this.entriesProcessed["\Balances"\].Add(balance.BalanceId);\,12
se,12
this.dispenserStatus;,12
down,12
View,12
NOZZLE,12
bytes.</param>,12
varName,12
ftc.FuelPumps.Sum(f,12
strartLevel;,12
\\n\\n\n\nStatus:"\;\,12
foreach(Common.Nozzle,12
List<string>,12
this.variableChanges[varName]);,12
fillingsVol);,12
AlertReport,12
FuelPointChannel,12
changed,12
\str.Substring(7,\,12
TankStausReport,12
Class,12
Closes,12
\(file.Name.StartsWith("\Titrimetry_"\))\,12
SaleReport,12
fp.CommonFP.ActiveNozzle.CurrentSale.IsOnSale,12
errorOccured,12
invoiceLineBindingSource,12
this.controller.AddFuelPoint(fpi);,12
ShiftReportDispenser,12
\System.Windows.Forms.Binding("\Value"\,\,12
(nozzle.Totalizer,12
CurrentThreadStatusEnum.WaitingResponse),12
\HH:mm:ss.fff"\)\,12
fuelTypes.Where(f,12
TotalVolumeCounter,12
\fillingsDelivery15.Add(tank,\,12
\dt2,\,12
diffPercentageDataTextBox,12
radCheckBox1,12
80,12
companyOccupationCaptionTextBox,12
t.Controller)).Distinct().ToList();,12
1].Delivery.CurrentAmount,12
48,12
\nozzle.ParentFuelPoint,\,12
invoicedVol);,12
lhPrinter,12
DeliveryReport,12
nozzle.UnitPrice;,12
tanks,12
strartLevel,12
disp.PumpSerialNumber;,12
MyCom.Channel[i].ActionPoint.NozzlesNozzle,12
total;,12
\HH:mm:ss"\)\,12
m,12
milliseconds,12
tank.GetDensityAtTime(dt1));,12
\(byte)ith(p2),\,12
Threads,12
this),12
(int)ftpc.FuelType).FirstOrDefault();,12
//ftpc.TotalOutNormalized,12
(alarm.GetType(),12
invoice.IsPrinted,12
TitrimetryReport,12
where,12
vals.CurrentTemperatur,12
ack,12
this.QueryTotals,12
nozzle.ParentFuelPoint.Status,12
nozzle.ParentFuelPoint.DispensedVolume;,12
tank.GetTempmeratureAtTime(dt1);,12
startLevel,12
(fp.QueryTotals,12
fp.TotalSales);,12
this.Enabled,12
Total,12
ftpc.TotalLiterCheckNormalized;,12
OptionValue,12
tank.GetDensityAtTime(dt2));,12
fillingsVol,12
pump1:,12
state.Sale.TotalPrice,12
this.labelUnitPriceDec.Text,12
!s.ResolvedDate.HasValue,12
alarm.DeviceDescription,12
unused,12
fuelPoint.Status;,12
messages,12
nozzle.ParentFuelPoint.DispensedAmount;,12
extension,12
companyTaxOfficeCaptionTextBox,12
(saleNozzle,12
6);,12
values.CurrentPriceTotal;//,12
state.Sale.SaleCompleted,12
A.M,12
upString,12
s.VolumeNormalized),12
\this.serialPort.Write(this.currentCommand.Command,\,12
\currentNozzle.NozzleId,\,12
List<long>>();,12
//ftpc.SumTotalOutTotalizer,12
fuelType,12
(this.Width,12
fuelTypeDataFuelTypeCodeGroupFooterSection,12
this.LoadData();,12
(MethodInfo,12
sale.TotalVolume,12
fillingRest15,12
Αμόλυβδη,12
16;,12
\"\\taddres:"\\,12
dekadika,12
System.IO.Directory.CreateDirectory(System.Environment.CurrentDirectory,12
this.InvokeTransitionMethod(m);,12
\(byte)(dispenserId),\,12
(int)responseLength.display),12
0)),12
transaction.</param>,12
this.variableChanges.Keys),12
Virtual,12
(nz.CurrentSale.TotalizerEnd,12
QueryTotalsUpdateArgs(),12
\"\\\NuovoPignoneLOG.txt"\,\,12
this.labelTotalPriceDec.Text,12
tfi.InvoiceVolume);,12
specified,12
Data.ApplicationUserLoggon,12
1].Delivery.CurrentVolume,12
updates,12
needs,12
if(response[14],12
database.TankLevelStartViews.Where(t,12
values.CurrentSalePrice;,12
fp.Nozzles[0].QueryTotals),12
this.fpWorkFlows.Select(f,12
this.invoicePrintBindingSource.DataSource,12
сборке,12
diffPercentafeNormelizedCaptionTextBox,12
Transitions,12
EventHandler(transition_TransitionValidating);,12
\name="\parent"\>Exemplar\,12
\this.GetEndLevel(database,\,12
this.labelTotalVolumeDec.Text,12
this.totalizers.Add(state);,12
\System.IO.File.AppendAllText("\Euromat.log"\,\,12
companyPhoneCaptionTextBox,12
(this.GetTotalsData(fp)),12
done,12
(!MyCom.Channel[i].ActionPoint.APointStatus.NozzleOut),12
GetStatus(fp);,12
volString,12
t.TansDate).FirstOrDefault();,12
\"\Alert_"\\,12
List<long>());,12
diffVolumeNormalizedCaptionTextBox,12
\invoicedDeliveries.Add(tank,\,12
PasswordText,12
TransactionReport,12
3);,12
SaleReportDispenser,12
\this.entriesProcessed["\Alerts"\].Add(alert.EventId);\,12
//F_22310,12
Common.Sales.TankSaleData,12
TankFillingThermal,12
Data.TankLevelStartView,12
ex);,12
fillingsVol15,12
\fillingsDelivery.Add(tank,\,12
fp.CommonFP.ActiveNozzle.CurrentSale,12
address.ToString(),12
this.transitionMethods),12
invoicedVol15,12
fp.TotalSalesNormalized);,12
//ftpc.TotalOut,12
fillingRest.Where(t,12
\newStatus,\,12
hanged,12
(!this.isInitialized),12
skip,12
fillingsDelivery15.Where(t,12
(FuelPoint,12
width),12
Offline,12
ftpc.TotalSalesNormalized,12
balance.PrintDate,12
sysEvent.EventType,12
0xBF),12
\1000,\,12
\str.IndexOf("\,"\);\,12
(signIndex,12
companyTINCaptionTextBox,12
nozzleForTotals,12
WHERE,12
RTF,12
fillingRest,12
DateTime.Today;,12
SaleReportFuelType,12
f.Controller).Union(this.tankWorkFlows.Select(t,12
\invoicedDeliveries15.Add(tank,\,12
invoicedDeliveries15.Where(t,12
ShiftReport,12
\"\ΣΥΝΑΓΕΡΜΟΣ\,12
sysEvent.Message,12
\(file.Name.StartsWith("\TankFilling_"\))\,12
btnDelete,12
0-9,12
invoicedDeliveries15,12
companyPostalCodeDataTextBox,12
fillingsDelivery15,12
\(file.Name.StartsWith("\Balance_"\))\,12
fp.CommonFP.LastActiveNozzle.CurrentSale.TotalizerEnd,12
(this.QueryTotalsUpdate,12
this.outFolder,12
fp.CommonFP.Nozzles[values.ActiveNozzle];,12
sysEvent.AlarmType,12
queryTotals,12
(e.Alarm.GetType(),12
fillingsVol15);,12
fillingsDelivery,12
invoicedVol,12
label6,12
s.Message,12
2)));,12
List<long>>,12
this.PriceDecimalPlaces);,12
f.TransactionTime,12
address2,12
\name="\pts"\>Exemplar\,12
invoicedVol15);,12
strInner,12
\this.dispensersBindingSource,\,12
pump2:,12
fuelTypeIdDataTextBox,12
GetStartLevel(Data.DatabaseModel,12
(this.ParentFuelPoint,12
transition.TransitionValidating,12
NozzleId,12
il.Invoice.TransactionDate.Date,12
systems,12
vals,12
\(byte)PathPointType.Line,\,12
btnAdd,12
endLevel;,12
fuelTypeDataFuelTypeCodeGroupHeaderSection,12
diffVolumeCaptionTextBox,12
true));,12
il.Invoice.TransactionDate,12
fp.Nozzles[values.ActiveNozzle];,12
diffVolumeDataTextBox,12
ftpc.TotalLiterCheckNormalized,12
invoice.InvoiceId);,12
\"\\t\,12
FuelPointStatus.TRANSACTIONCOMPLETED,12
statuses,12
fuelPoint.Nozzles.Where(n,12
address1,12
//ftpc.SumTotalOutNormalized,12
nvarchar(500),12
\fillingRest.Add(tank,\,12
nozzle.UntiPriceInt,12
\this.QueryTotalsUpdate(this,\,12
fillingsRestVol15);,12
E0],12
fillingRest15.Where(t,12
Program.CurrentUserId;,12
fp.TotalSalesNormalized,12
decimal.Parse(volString),12
this.Status,12
CMDGetStatus(fp);,12
tfi.InvoiceVolumeNormalized);,12
GetEndLevel(Data.DatabaseModel,12
(long,12
this.totalRecieved,12
currentNozzle.LastVolumeCounter,12
invoicedDeliveries.Where(t,12
totalizerDiff,12
JustStatus(nozzle.ParentFuelPoint);,12
database.TankFillings.Where(f,12
time,12
(isListen,12
\this.Process.SetVariableValue(varName,\,12
startLevel.Level.Value;,12
30-30-38-31,12
Application,12
values2);,12
.Where(fp,12
doublestr,12
f.TotalizerStart);,12
fp.PhysicalAddress,12
this.percentageValue);,12
diffVolumeNormalizedDataTextBox,12
this.currentSale,12
\Lock,\,12
authorization.</param>,12
Controller,12
//////////,12
fp.TotalSales,12
e.Alarm.DeviceDescription,12
//ftpc.SumTotalOut,12
\id,\,12
версии,12
(fp.CommonFP.ActiveNozzle.CurrentSale,12
invoicedDeliveries,12
\string.Format("\{0:N2}%"\,\,12
report.ReportParameters[0].Value,12
tank.GetTempmeratureAtTime(dt2);,12
inputs:,12
desired,12
(balance.Reservoirs.Reservoirs.Count,12
f.EnumeratorValue,12
dbo.TankFilling,12
\(file.Name.StartsWith("\Alert_"\))\,12
values2,12
state.Sale.TotalVolume,12
alert.PrintedDate,12
List<Common.IController>,12
num),12
\Logger.Instance.LogToFile(ex.Message,\,12
salesCommonNozzle.CurrentSale.TotalizerEnd,12
expectation,12
Setup,12
(startLevel,12
({0}),12
this.ValidationMethod.Method.Name,12
//ftpc.SumTotalOutTotalizerNormalized,12
1].Delivery.CurrentPrice,12
once,12
dispensedVolume,12
CurrentThreadStatusEnum.Idle;,12
\fillingRest15.Add(tank,\,12
diffPercentafeNormelizedDataTextBox,12
fillingsDelivery.Where(t,12
fillingsRestVol);,12
diffPercentageCaptionTextBox,12
CRC16,12
period,12
this.totalNozzle,12
fillingsRestVol15,12
\string.Format("\{0:00}"\,\,12
history[probe].Average(p,12
this.ParentFuelPoint.ActiveNozzle,12
Dejamenhs,12
this.WorkingEntered,12
foreach(Common.FuelPoint,12
10)//LEVELCORRECTION,12
values.CurrentVolume;//,12
period.PeriodEnd,11
/(,11
titrimetry.PrintDate,11
\this.entriesProcessed["\Titrimetries"\].Add(titrimetry.TitrimetryId);\,11
\Console.WriteLine("\DispensedVolume\,11
\2),\,11
NEWID(),11
padding,11
\price[2],\,11
(buffer[0],11
\"\RX"\);\,11
invoiceTypeId,11
(status),11
Command,11
this.th,11
this.reportViewer1.ReportSource,11
so,11
\(byte)crc,\,11
this.objectsToDispose.Add(db);,11
\lines.ToArray(),\,11
0xF0,11
\0xF6,\,11
Data.SalesTransaction,11
totalAmountDataTextBox,11
nozzleId,11
Skip,11
\price[3],\,11
n.QueryTotals).Count();,11
nameDataTextBox,11
nozzle.ParentFuelPoint.Address,11
\0xE5,\,11
BA,11
nameCaptionTextBox,11
this.objectsToDispose.Add(report);,11
namespace,11
System.Linq;,11
System.Text;,11
e.ToString());,11
System;,11
4characters,11
E8,11
Transaction,11
(int)responseLength.totals,11
invoiceBindingSource,11
shape4,11
\price[1],\,11
Encoding.Default);,11
totalAmountCaptionTextBox,11
point,11
serialPort,11
\price[0],\,11
Σύνολο,11
Zero,11
foo.Status,11
this.reportViewer1.RefreshReport();,11
READY,11
sender,11
System.Collections.Generic;,11
(Common.Nozzle,11
DispensedAmount,11
enum,11
\0xF4,\,11
\0xF7,\,11
this.ActiveNozzle.QueryTotals,10
fuelPoint.DispensedAmount;,10
\"\T__24"\\,10
